Record_ID,Country,Date,Temperature_C,Humidity_%,Precipitation_mm,Wind_Speed_kmph,Solar_Radiation,CO2_ppm,Ozone_ppb,Rainfall,Storm,Snow,Cloud_Cover_%,Visibility_km,Air_Quality_Index,Region,Urban_or_Rural,Pollution_Level,Energy_Consumption_MWh
127.0,France,,-1.9438282064342811,51.24607937366939,87.1117444507205,16.475664254342714,47.96114305101029,373.11401584870134,65.01803048581785,Yes,No,Yes,75.91639607454837,1.8179562209938704,455.0,West,Urban,Low,510.11336130230825
128.0,France,2020-05-07,27.66277775330196,78.62507370097265,56.74772973109636,45.944718207405785,423.9580189793436,363.92024565845173,51.22367101314312,No,Yes,,91.61735234263904,17.900926014961275,,North,Rural,Medium,183.26660807293806
129.0,France,2020-05-08,22.883441695479206,71.47525772450426,7.614427159879367,97.91003059199608,,434.79193534340715,38.798677413746645,,,Yes,48.07625804959588,2.3744774321649498,426.0,East,Rural,,581.0771938800897
130.0,France,2020-05-09,26.150047706606955,77.14356179494848,14.542668474337251,,185.5634404074498,390.9135644221263,80.4084474351514,No,Yes,Yes,83.79018045319593,15.28369861119349,337.0,West,,Low,
131.0,Netherlands,2020-05-10,-6.250287135193507,47.49719155804627,4.288353925092703,28.343225890538005,412.9491419285765,419.9508440171436,86.91922218932571,Yes,Yes,No!,55.525643347190055,18.78649063334428,99.0,North,,High,300.53387117595645
132.0,France,2020-05-11,15.51623064757419,95.10603897691742,105.44888978722284,94.71460063656416,1121.3064180001606,404.80287180947835,35.02448508219156,Yes,Yes,No!,93.03022216548126,2.9645693279547047,,South,Urban,,128.60019879420037
133.0,Germany,2020-05-12,,64.78505170605928,123.68461664360683,38.85816530866384,1030.2397246819362,367.591140284919,,,No,No,50.84175200707601,6.9295358718067845,,West,Rural,Medium,909.9794744503425
134.0,Spain,2020-05-13,25.667069927309498,26.204848799454624,61.54033650139916,39.012137643236265,535.1087532054056,420.057531760103,45.24706178544843,No,No,Yes,20.48527154145955,14.621249761935447,86.0,North,Rural,High,
135.0,France,2020-05-14,33.087398951419836,25.338720588807952,,61.6599492032068,851.8674838676618,392.07781861441026,53.88612746432722,Yes,Yes,Yes,87.01151131449788,14.289241560887906,277.0,West,,Low,37.73143905130682
136.0,Spain,,0.30522674185999144,79.05837022804269,177.60267026020605,56.89737163953161,182.21995428226245,378.7748538170629,,Yes,Yesxx,Yes,80.0271793318201,0.7479010054915691,97.0,,Urban,Medium,724.8918720731431
137.0,Italy,2020-05-16,,87.99795489199984,27.94966104686192,29.043657146925206,903.061031176461,440.2698285074254,66.31513981854606,No,Yes,No!,39.80107347876799,1.4138810969752424,403.0,South,Rural,High,704.845355136118
138.0,,2020-05-17,12.063954534273527,75.62237080729383,10.38489254838888,46.70803246619584,570.9417239572919,350.59858222805207,19.08340450992585,No,Yes,No,84.19115452601051,2.4027926465359206,482.0,East,Urban,High,350.5278169413115
139.0,Italyxx,2020-05-18,16.162857048931663,42.199784918060594,63.87612260573232,33.251302561046494,867.0818544370788,390.48697319847486,63.247377337366565,No,Yes,No,0.9050472721289116,11.360437312096865,463.0,,Rural,High,
140.0,France,2020-05-19,2.6081432445310053,38.07231691966016,142.59750648926084,73.77804506899652,772.827905931829,380.0511994322695,99.07462736503787,Yes,No,Yes,79.97472018548703,1.1008621696306786,128.0,,Rural,High,
141.0,,2020-05-20,9.061867733951487,65.23492716071686,101.48477826219337,12.250286644162845,279.3175295394279,,77.811967650036,No,No,Yes!,68.80401627092246,11.768198958490819,496.0,North,Urban,Low,728.2568526431539
142.0,Netherlands,2020-05-21,24.35213520758323,35.742359842844955,97.61799946994569,75.02511299527337,1001.6298860665125,358.042326966945,90.55353777709826,No,nanxx,Yes,37.96780997618201,6.849239674190828,107.0,North,Rural,Low,545.7593580606509
143.0,Germany,2020-05-22,22.26906692262684,,30.482079689987884,16.1167025312994,686.6119482201508,367.2286893913543,51.777598617513895,No,Yes,No,79.15858279214585,13.388208667795073,434.0,North,,Medium,732.4509804824396
144.0,France,2020-05-23,-4.476345661482991,,70.29082368767614,30.598199140890358,941.0368950165021,400.4999726668892,22.78948062720982,Yes,No,No!,12.666187928249729,15.640846671707699,56.0,,Rural,Medium,772.6698662428796
145.0,,2020-05-24,39.28513212294454,42.79290692601025,191.7782516667407,33.333178737136706,112.78361462403699,378.2643553401419,35.96157044422222,,No,,20.331942006868953,15.827986478282071,41.0,North,Urban,Low,283.5634944169658
146.0,France,2020-05-25,18.13726107847694,,68.11208780370401,99.04121754603996,738.4204071786162,433.7859011995697,14.412670679631699,No,No,No,53.35800311354686,0.752696484422748,307.0,South,,Low,
147.0,,2020-05-26,14.178119306298544,48.84143159027075,118.28648251001836,58.982198473651756,350.2608234252182,373.9975900600353,55.162987518425375,No,,Yes,88.10262876896599,18.943906541868966,76.0,East,Rural,High,504.44311781487426
148.0,Germany,2020-05-27,38.36235912828384,56.841881188792925,11.66977981638555,77.75541923222565,1033.0744410842472,,68.47001847040184,No,No,Yes,13.010503130511108,11.732925735737352,478.0,Westxx,Urban,High,190.54108115878554
149.0,Germany,2020-05-28,-2.983527900552332,,12.770851571526398,55.53779838294793,,371.0376676566313,48.203497538100294,Yes,Yes,Yes,56.426867786654086,17.913981909396036,493.0,East,Urban,High,970.3388015555756
,Germany,2020-05-29,17.183667643426286,82.58793351416665,84.85079849657173,98.31579690084635,66.99316273154162,354.25525627742445,60.688440908523866,No,Yes,No,75.31317010578773,12.302903628188508,,East,Rural,High,924.1378391195542
151.0,,,30.25387909674894,73.20659835844049,120.8224712909382,17.73813512461817,869.1394757519067,376.46217252741866,38.86320234899266,Noxx,Yes,Yes,74.33534738274858,9.682340556933266,281.0,West,Urban,Medium,
152.0,,2020-05-31,9.945184441363605,22.093426439798538,74.46820866413529,60.48741293313154,123.57337953725636,433.75685256441096,17.727228456896253,Yes,,No,62.796113216982405,14.594572316844385,215.0,East,Urban,Medium,198.28773266900956
,Italy,2020-06-01,26.815234601968115,91.74717561184312,35.80271517604321,79.73820672427257,1029.008839665752,358.22511432742806,48.87990931979696,No,Yes,,94.09210674737083,4.388425258910433,475.0,,Rural,Medium,453.0880755463449
154.0,Spain,2020-06-02,,66.49510284420084,147.19146303315776,62.85561427135359,149.42919862407226,384.4495662837767,59.30180158249387,No,,,48.213713072927625,2.0645244603297797,446.0,East,Rural,Low,927.2838711510185
155.0,nanxx,,3.082654356410222,93.61971950852295,28.008763386308864,89.69361844312861,234.00824705907678,350.8016814887079,,No,Yes,Yes,88.02446598175744,,480.0,East,Rural,High,612.2121282105855
156.0,Germany,2020-06-04,,97.10978331367146,133.6033489370897,60.070798138719894,301.94419464485935,413.02445701818147,41.254606413315656,No,Yes,Yes,61.95839396798723,16.982721369086452,188.0,South,Rural,Low,385.43311304070824
157.0,Netherlands,2020-06-05,8.034276770058362,57.427742606889815,191.34689765536876,82.64385489766092,873.3992238712982,444.27597847265304,70.99926917292971,,No,Yes,73.746667884871,18.248895838973223,87.0,Westxx,Urban,High,91.5873637034037
158.0,Netherlands,2020-06-06,10.922075558841431,93.3092481949006,94.10737167001962,,351.0413472699955,388.4366176326397,,Yesxx,Yes,Yes,46.48321851134215,16.288279978854614,113.0,,Urban,Low,100.14276149107626
159.0,Spain,2020-06-07,-4.447781445591983,49.23085113047823,40.08673572244113,26.20638943503272,715.3018313036456,,40.18516549381449,No,No,,,,445.0,South,Rural,High,678.2935068951294
,,2020-06-08,1.5644504180173477,40.8302603825717,168.39635967079724,44.406857738959374,686.331200621724,395.22845066088826,93.69381152234418,No,Yes,Yes,10.909542175500098,,322.0,North,Urban,Low,311.5306920831065
161.0,Germany,2020-06-09,,25.89042181229683,101.09523936158575,85.16177118347076,482.7139435730588,447.33307398886836,40.49481584529548,Yes,Yes,Yes,,10.521177597798154,444.0,South,Urban,Medium,496.7307128707686
162.0,,2020-06-10,18.329554044851758,56.146436341209736,184.64440303348448,42.655939206864076,647.3874775495358,423.5998661656009,97.28238787730378,Yes,No,No,37.64761927613862,3.0776113944781924,45.0,,Urban,Low,751.5644478113654
163.0,France,2020-06-11,,75.0949825389637,144.11721507464156,62.74589377341816,141.83017651407633,354.422300168573,10.194122608538285,nanxx,,Yes,56.74828149192728,,432.0,East,Urban,Low,182.81860892306224
164.0,Netherlands,2020-06-12,,98.14685346209343,,39.58116019202941,,360.8724666032915,67.07559910498108,No,No,Yes!,74.60493319414387,7.077865392933244,,East,Urban,Low,77.6378201854887
165.0,Spainxx,2020-06-13,28.715555161879003,61.70474222972591,123.47685621148781,80.57203891170975,248.49196766126994,397.04808320613245,81.09336229751375,No,No,Yes,78.64817078378057,6.928971928700955,,North,Rural,Low,376.6446617908574
166.0,France,2020-06-14,8.1215174477545,78.75798654480788,33.99288402743528,20.028758624801334,1056.2719473763095,,35.20543770624811,Yes,Yes,Yes,50.966032862072055,,45.0,East,Urban,Low,162.43291232893642
167.0,Germany,2020-06-15,,91.69177220505343,77.4460813497897,59.37694780399555,622.4849273459897,379.03958888422187,20.53452463332356,No,Yes,No,31.45023970631128,1.813013761908775,126.0,North,Urban,Medium,510.3563176167586
168.0,France,2020-06-16,19.802614510777136,63.45482410985529,118.77425473011742,57.78901883382669,736.7231013612471,,12.193159679580116,Yes,,nan!,77.58802746353166,0.7506301907741775,312.0,South,Rural,Medium,552.767239591357
169.0,Spain,,24.19091849937331,33.341222642889086,118.00837005029325,40.324182517598715,308.756433850792,407.65253961775414,16.69662427261968,Yes,No,No,41.534527316427095,13.905489357036057,71.0,South,Urban,,110.57306709471571
,,2020-06-18,6.072465689068171,87.85667321600009,117.4430733604036,70.51280566077801,266.7953556711344,393.50925779242544,58.8730638486731,No,No,No,93.67307576126929,5.214595709653771,491.0,East,Urban,High,792.8797176777123
171.0,Italy,2020-06-19,0.47477206172723285,65.93389649947525,148.70721531590914,,,408.22970258211143,85.52506631910535,Yes,Yes,,82.45720242591132,7.710023903464609,397.0,,Urban,Low,23.336771658090115
172.0,France,2020-06-20,2.6790325477054324,80.68089995990792,21.130676978159446,84.14999885565322,320.83127173783987,441.64635295517996,15.681777873893974,No,No,Yes,74.69167283854642,6.152659698892522,385.0,South,Rural,,
173.0,Germany,2020-06-21,-5.81327701158115,72.67823421437079,14.731417608812936,34.79652295722554,507.7668383014755,,20.186234013859185,Yes,Yesxx,Yes,,12.296824168195728,133.0,West,Rural,High,46.79489640995305
174.0,Spain,2020-06-22,13.551880896568306,24.883000494975185,29.60414400273943,79.30225695748531,528.2639343903123,429.12119336362287,10.459270190268379,No,No,,36.2762005904657,3.0903107823826437,75.0,West,Rural,High,
175.0,Francexx,2020-06-23,10.311664118848494,33.5291970903894,158.47886205823474,30.505949158535216,325.1007895575378,351.1957156279548,35.404965888722046,Yes,Yes,Yes,84.89807315624607,14.411761089425038,60.0,,Rural,Medium,878.5152299682538
176.0,Italy,2020-06-24,-9.873016382497564,42.89998019606212,12.970749357299649,18.790646709616222,350.075980568327,358.47983257761905,92.91217474999462,No,Yes,No,2.3139766499565395,18.498539132362897,163.0,South,Urban_,Low,348.169743035859
177.0,Netherlands,2020-06-25,32.81833334688085,,,38.94894730848725,1167.4912925950625,444.96855278207113,34.86591980769687,Yes,No,Yes,78.14687461018617,16.722173761786877,345.0,East,,Medium,328.210712846712
178.0,France,2020-06-26,24.093460945354778,,50.955201104997336,,704.9462994520994,419.77286648424655,49.67330023091393,No,,Yes,40.41515589958451,18.140739388366768,476.0,East,Rural,High,694.3144725891165
179.0,Spain,2020-06-27,12.337057592689654,67.85914889400311,129.45032447261252,70.35180352854724,998.249544021751,413.33172087475543,26.106165617648653,No,Yesxx,No,79.9349076647883,18.74141713744018,451.0,North,Rural,Low,871.5350419002752
180.0,France,2020-06-28,38.35106126926118,26.67002687819684,80.32590523641872,40.103120186597195,54.89074175965798,383.40552677733854,20.465608278409196,No,Yes,No,55.239189764419386,7.44668364726039,29.0,West,Urban,High,887.1443603571079
181.0,Netherlandsxx,2020-06-29,37.02708050967997,50.975885895868075,39.79864468435774,93.78687244109507,2.309541644262314,368.43371799167755,26.41550019471897,No,Yes,No,52.68067008923089,15.914803617470403,379.0,West,,,584.2754201831539
182.0,Spain,,-5.245153578067776,64.5064548347991,89.90769115471078,40.87761858508744,622.9228623633138,387.9916072520943,28.938955067296796,No,Yes,,70.15913484465403,9.896512297691256,47.0,South,,Medium,594.0214231336196
183.0,Italy,,20.756961921287335,40.120226397381614,137.09027112496275,35.07527282933419,992.1663650845989,409.8390192910062,21.725994320223922,No,No,Yes,80.63338370152326,5.395463396857998,,South,Rural,Mediumxx,619.3653955678014
184.0,Germany,2020-07-02,30.8511241522257,23.18671168997092,157.2103740009943,14.471891095412047,733.102604495844,413.4381851367058,81.23977103529455,Yes,No,Yes,69.3454795490237,14.93764048295043,271.0,North,Urban,Medium,508.10981374688834
185.0,Netherlands,2020-07-03,-1.3524074535602963,,24.776637466454844,7.02786457452288,742.5956235929015,366.95506648617317,,No,No,Yes,45.07143058282208,4.882571537413378,319.0,North,Urban,Medium,530.9163264659651
186.0,France,2020-07-04,-3.601896379897326,56.895112046157344,142.94311967213386,34.99024038514832,167.2301005179689,394.55019202482987,58.579248480534034,No,Yes,Yes,32.08360765288491,2.1924107723639596,,North,Urban_,Low,94.68008185670251
187.0,Italy,2020-07-05,2.9888889512359835,92.3811953532267,0.9045316515380319,,1174.2809743920407,406.6758469479545,43.718551776330166,No,Yes,No,84.56298788680141,14.092391175100904,263.0,East,Rural,High,982.6407497028184
188.0,Spain,2020-07-06,3.983557268424729,92.66929325868577,144.8647335804511,46.26349578887535,635.6407505075435,445.9960809433918,28.966855676774465,Yes,Yesxx,Yes,52.07776191307561,5.75110027190359,351.0,West,Urban,Low,
189.0,Spain,2020-07-07,38.24923060946054,60.03219779114522,132.2007730635102,86.00095437150298,123.12218780804783,404.9423104585461,,Yes,No,No,78.3460751469852,6.118375481384309,418.0,East,Urban,Low,480.36189349950007
190.0,Spain,2020-07-08,29.023866528567673,57.71956460123218,93.73331570316603,47.611665269472724,497.0367537099018,408.0599410107659,16.83331327581298,Yes,No,No!,99.57174431233042,17.622456667698454,487.0,North,Rural,High,785.4055213260616
191.0,France,2020-07-09,-7.01310478101342,71.24016479047279,27.37465592724164,48.058097827158576,86.36541685152514,426.5188684731263,26.662782317112175,No,,Yes,64.38875802689655,2.7107845075580217,23.0,South,Rural,High,583.0760207522807
192.0,Netherlands,2020-07-10,29.324070951535774,40.64992531509024,152.90980077444846,25.344062096656504,501.7683192834372,391.8911945751138,86.51585739687363,,Yes,Yes,27.83461947562891,15.296920357224943,30.0,North,Urban,Low,96.11947469307313
193.0,Italy,2020-07-11,,42.857134306760344,14.35061775047446,,853.8741548868168,388.3867841105842,29.489067062057565,Yes,Yes,Yes,86.5556606927836,7.724250807693929,108.0,Westxx,Rural,Highxx,555.4326059651213
194.0,Spain,2020-07-12,7.862097871045652,20.20462818941242,179.11372275054697,22.232885851067596,388.2314021603005,409.0909208432908,41.93376325309377,No,Yes,Yes,,17.86020701880772,102.0,North,Rural,Low,905.3452244749492
195.0,Germany,2020-07-13,5.92598037636826,26.2569501266383,154.6920733923122,56.79884795511596,375.7227147355889,428.330781058458,61.54764793751477,No,No,Yes,26.04009683587938,8.80688401754754,161.0,North,Urban,High,621.9818899031667
,Netherlands,2020-07-14,3.619078586509753,34.28029050612487,148.19269890915217,59.179311439439296,617.2070818503721,413.7581716349714,56.02717945078409,No,No,No,7.393702169716043,8.180457817413844,388.0,North,Urban,High,779.3236566461904
197.0,Italy,2020-07-15,5.437901633320589,71.24581902741596,,22.01877926756184,598.1831364974064,368.6131149551213,69.92385667583662,Yes,Yes,No,7.856269724984621,8.597322227458777,397.0,East,Rural,Medium,462.4967546286712
198.0,Italy,2020-07-16,27.71007643039505,37.012580539204514,,39.89203742316823,560.5712222564429,389.7700280701738,27.488334659594916,Yes,Yes,Yes,86.23213679184644,16.753809119273992,292.0,East,Rural,High,312.0948000606509
199.0,Spain,2020-07-17,3.327694794296562,29.926320383997307,,56.86826843865062,620.213216497378,,57.164403583526976,Yes,No,Yes,,0.2102041087205775,355.0,,Urban_,Low,200.10391516792214
,,,30.0362048468104,69.30437789978319,171.71992398222355,76.04620385099504,57.55098054574886,,79.09742434962557,,Yes,Yes,,14.097260396279408,,East,Urban,High,849.2167133427173
201.0,Spain,,-5.449150689510226,72.14000188684767,101.58668612914464,31.97693600424364,569.1200635605309,383.9595138948798,44.87562592789274,Yes,No,No,35.25879938713512,4.104806279436315,,West,Rural,High,706.51183490905
202.0,Netherlandsxx,2020-07-20,19.75849556658962,24.773850258025085,143.88006217395602,27.135692001523935,1190.41290115158,402.24146422290784,97.47049585492556,Yes,Yes,No,71.3544105958214,17.642510342667705,320.0,,Urban,Medium,177.8957650943246
203.0,France,2020-07-21,33.15004363886582,81.83184700796177,147.8514323355425,73.04669993217748,917.2026799819288,417.29753919573454,,Yes,Yes,,33.96310556329344,7.518533082687129,143.0,North,Rural,High,551.7299331883269
204.0,Netherlands,2020-07-22,-6.035141528361784,68.49256556743342,165.957056876473,51.38121707376775,,396.797271317528,70.73439020367842,Yes,No,Yes,30.928006715977208,6.779111553940593,362.0,North,Urban,High,
205.0,,2020-07-23,21.74438651057908,51.76523548490067,51.074816685029376,85.67465911944677,813.2567453355798,395.1347363642224,51.31789656894589,Yes,Yes,Yes,48.80657294988345,,86.0,South,Urban,Medium,
